Id,Report Source,Category,Created at local,Closed at local,Status,Address,smell description,URL,Latitude,Longitude,Export tagged places,date,time,Day,Month,Year,Hour,Month_name,Date & time (hour rounded),epoch time,date & time,smell value,zipcode,symptoms,additional comments,smell_type
,,,,,,,,,43.6434,-70.2338,,6/4/20,7:46:35,4,6,2020,7,Jun,6/4/20 7:00,1591271195,6/4/20 7:46,3,4106,,,no description provided
,,,,,,,,,43.6309,-70.2855,,6/4/20,10:56:42,4,6,2020,10,Jun,6/4/20 10:00,1591282602,6/4/20 10:56,1,4106,,,no description provided
,,,,,,,Oil fumes ,,43.6473,-70.2717,,6/4/20,14:10:28,4,6,2020,14,Jun,6/4/20 14:00,1591294228,6/4/20 14:10,3,4102,,,petroleum
,,,,,,,Tar fumes ,,43.648,-70.2712,,6/4/20,20:05:50,4,6,2020,20,Jun,6/4/20 20:00,1591315550,6/4/20 20:05,4,4102,,,petroleum
,,,,,,,Tar fumes ,,43.6476,-70.2721,,6/5/20,16:28:32,5,6,2020,16,Jun,6/5/20 16:00,1591388912,6/5/20 16:28,3,4102,,,petroleum
,,,,,,,Industrial,,43.6256,-70.2761,,6/6/20,6:17:42,6,6,2020,6,Jun,6/6/20 6:00,1591438662,6/6/20 6:17,3,4106,,,petroleum
,,,,,,,Smells ,,43.6371,-70.2749,,6/6/20,12:17:11,6,6,2020,12,Jun,6/6/20 12:00,1591460231,6/6/20 12:17,3,4106,,,petroleum
,,,,,,,Bad by tanks smell,,43.6365,-70.2759,,6/6/20,12:20:15,6,6,2020,12,Jun,6/6/20 12:00,1591460415,6/6/20 12:20,4,4106,,,petroleum
,,,,,,,Oil,,43.6337,-70.2468,,6/6/20,16:43:15,6,6,2020,16,Jun,6/6/20 16:00,1591476195,6/6/20 16:43,3,4106,Sore throat,,petroleum
,,,,,,,Oil fumes,,43.6512,-70.2715,,6/6/20,21:27:21,6,6,2020,21,Jun,6/6/20 21:00,1591493241,6/6/20 21:27,4,4102,,,petroleum
,,,,,,,Oil,,43.6315,-70.2893,,6/6/20,22:03:27,6,6,2020,22,Jun,6/6/20 22:00,1591495407,6/6/20 22:03,4,4106,,,petroleum
,,,,,,,,,43.6316,-70.2853,,6/7/20,5:57:53,7,6,2020,5,Jun,6/7/20 5:00,1591523873,6/7/20 5:57,3,4106,,,no description provided
,,,,,,,,,43.6239,-70.2786,,6/7/20,6:00:56,7,6,2020,6,Jun,6/7/20 6:00,1591524056,6/7/20 6:00,4,4106,,,no description provided
,,,,,,,"Gas, oil",,43.6337,-70.2773,,6/7/20,8:33:36,7,6,2020,8,Jun,6/7/20 8:00,1591533216,6/7/20 8:33,4,4106,,,petroleum
,,,,,,,Petroleum and asphalt odor yet again,,43.6295,-70.2845,,6/7/20,10:22:29,7,6,2020,10,Jun,6/7/20 10:00,1591539749,6/7/20 10:22,3,4106,Congestion and headache,,petroleum
,,,,,,,,,43.6327,-70.2862,,6/7/20,14:22:04,7,6,2020,14,Jun,6/7/20 14:00,1591554124,6/7/20 14:22,1,4106,,,no description provided
,,,,,,,Gas,,43.6293,-70.2716,,6/7/20,15:59:41,7,6,2020,15,Jun,6/7/20 15:00,1591559981,6/7/20 15:59,3,4106,,,petroleum
,,,,,,,Petroleum ,,43.6294,-70.2682,,6/7/20,17:15:13,7,6,2020,17,Jun,6/7/20 17:00,1591564513,6/7/20 17:15,3,4106,,,petroleum
,,,,,,,Tanks,,43.6231,-70.2641,,6/7/20,22:47:55,7,6,2020,22,Jun,6/7/20 22:00,1591584475,6/7/20 22:47,4,4106,,,petroleum
,,,,,,,Oil,,43.6318,-70.2845,,6/8/20,10:15:19,8,6,2020,10,Jun,6/8/20 10:00,1591625719,6/8/20 10:15,4,4106,,,petroleum
,,,,,,,Oil tanks,,43.6323,-70.2701,,6/8/20,11:02:33,8,6,2020,11,Jun,6/8/20 11:00,1591628553,6/8/20 11:02,3,4106,,,petroleum
,,,,,,,Petroleum,,43.6331,-70.2721,,6/8/20,12:22:45,8,6,2020,12,Jun,6/8/20 12:00,1591633365,6/8/20 12:22,4,4106,,,petroleum
,,,,,,,Petroleum,,43.624,-70.3028,,6/8/20,14:02:39,8,6,2020,14,Jun,6/8/20 14:00,1591639359,6/8/20 14:02,2,4106,,,petroleum
,,,,,,,,,43.6437,-70.2434,,6/8/20,16:09:40,8,6,2020,16,Jun,6/8/20 16:00,1591646980,6/8/20 16:09,1,4106,,,no description provided
,,,,,,,Petroleum tank fumes ,,43.6353,-70.2684,,6/8/20,21:24:58,8,6,2020,21,Jun,6/8/20 21:00,1591665898,6/8/20 21:24,2,4106,,,petroleum
,,,,,,,,,43.6295,-70.2714,,6/8/20,22:23:43,8,6,2020,22,Jun,6/8/20 22:00,1591669423,6/8/20 22:23,4,4106,,,no description provided
,,,,,,,Smell,,43.6319,-70.2869,,6/9/20,14:35:53,9,6,2020,14,Jun,6/9/20 14:00,1591727753,6/9/20 14:35,3,4106,,,petroleum
,,,,,,,Rotten eggs,,43.6352,-70.2864,,6/9/20,18:48:16,9,6,2020,18,Jun,6/9/20 18:00,1591742896,6/9/20 18:48,5,4106,,Disgusting!,petroleum
,,,,,,,Gas/Oil,,43.6499,-70.2645,,6/9/20,21:08:53,9,6,2020,21,Jun,6/9/20 21:00,1591751333,6/9/20 21:08,3,4102,Nausea/Headache,"Many people in the Nextdoor app have also expressed concern of a gas smell in the West End of Portland, ME. I feel like I’m being poisoned slowly through breathing.",petroleum
,,,,,,,,,43.636,-70.2439,,6/10/20,17:47:06,10,6,2020,17,Jun,6/10/20 17:00,1591825626,6/10/20 17:47,2,4106,,,no description provided
,,,,,,,,,43.6372,-70.2777,,6/11/20,9:33:03,11,6,2020,9,Jun,6/11/20 9:00,1591882383,6/11/20 9:33,1,4106,,,no description provided
,,,,,,,Petroleum tank fumes ,,43.6342,-70.2691,,6/12/20,6:59:22,12,6,2020,6,Jun,6/12/20 6:00,1591959562,6/12/20 6:59,2,4106,Sore throat,,petroleum
,,,,,,,Petrochemical smell,,43.6301,-70.2846,,6/12/20,7:20:33,12,6,2020,7,Jun,6/12/20 7:00,1591960833,6/12/20 7:20,3,4106,Breathing and eye irritation,,petroleum
,,,,,,,Propane,,43.631,-70.2751,,6/12/20,7:56:27,12,6,2020,7,Jun,6/12/20 7:00,1591962987,6/12/20 7:56,5,4106,,,petroleum
,,,,,,,Oil tar fumes. ,,43.6464,-70.2735,,6/12/20,18:05:55,12,6,2020,18,Jun,6/12/20 18:00,1591999555,6/12/20 18:05,3,4102,,,petroleum
,,,,,,,Tar fume ,,43.6534,-70.2724,,6/12/20,18:57:06,12,6,2020,18,Jun,6/12/20 18:00,1592002626,6/12/20 18:57,4,4102,,,petroleum
,,,,,,,Tar,,43.6364,-70.2691,,6/12/20,19:47:09,12,6,2020,19,Jun,6/12/20 19:00,1592005629,6/12/20 19:47,3,4106,,,petroleum
,,,,,,,Tank fumes gulf,,43.6424,-70.2355,,6/12/20,21:31:58,12,6,2020,21,Jun,6/12/20 21:00,1592011918,6/12/20 21:31,3,4106,,,petroleum
,,,,,,,Rotten eggs and burned rubber,,43.639,-70.2319,,6/12/20,22:23:02,12,6,2020,22,Jun,6/12/20 22:00,1592014982,6/12/20 22:23,4,4106,,,petroleum
,,,,,,,Rotten eggs,,43.6368,-70.2337,,6/12/20,22:23:25,12,6,2020,22,Jun,6/12/20 22:00,1592015005,6/12/20 22:23,4,4106,Head ache,,petroleum
,,,,,,,Burning fumes woke me from sleep,,43.6222,-70.2738,,6/13/20,0:51:01,13,6,2020,0,Jun,6/13/20 0:00,1592023861,6/13/20 0:51,5,4106,Nausea ,,petroleum
,,,,,,,Rotten eggs,,43.6282,-70.2589,,6/13/20,4:30:33,13,6,2020,4,Jun,6/13/20 4:00,1592037033,6/13/20 4:30,4,4106,Does not feel good to breathe,,petroleum
,,,,,,,Chemical ,,43.6315,-70.285,,6/13/20,6:54:28,13,6,2020,6,Jun,6/13/20 6:00,1592045668,6/13/20 6:54,4,4106,Irritating breathing,,petroleum
,,,,,,,Tar,,43.6307,-70.2728,,6/13/20,6:54:33,13,6,2020,6,Jun,6/13/20 6:00,1592045673,6/13/20 6:54,5,4106,,,petroleum
,,,,,,,Tar,,43.6305,-70.2718,,6/13/20,6:58:10,13,6,2020,6,Jun,6/13/20 6:00,1592045890,6/13/20 6:58,4,4106,,,petroleum
,,,,,,,Petroleum smell,,43.6317,-70.2833,,6/14/20,10:09:46,14,6,2020,10,Jun,6/14/20 10:00,1592143786,6/14/20 10:09,4,4106,Hard breathing and irritated eyes,,petroleum
,,,,,,,,,43.6333,-70.2773,,6/14/20,19:49:06,14,6,2020,19,Jun,6/14/20 19:00,1592178546,6/14/20 19:49,3,4106,,,no description provided
,,,,,,,,,43.6346,-70.277,,6/14/20,19:53:33,14,6,2020,19,Jun,6/14/20 19:00,1592178813,6/14/20 19:53,5,4106,,,no description provided
,,,,,,,Oil tanks - can smell inside my house,,43.634,-70.2695,,6/15/20,5:19:49,15,6,2020,5,Jun,6/15/20 5:00,1592212789,6/15/20 5:19,5,4106,,,petroleum
,,,,,,,Oil,,43.626,-70.2758,,6/15/20,6:50:28,15,6,2020,6,Jun,6/15/20 6:00,1592218228,6/15/20 6:50,5,4106,,,petroleum
,,,,,,,Oil ,,43.6287,-70.2862,,6/15/20,8:14:48,15,6,2020,8,Jun,6/15/20 8:00,1592223288,6/15/20 8:14,3,4106,,,petroleum
,,,,,,,Petroleum smell,,43.6312,-70.2835,,6/15/20,10:55:16,15,6,2020,10,Jun,6/15/20 10:00,1592232916,6/15/20 10:55,4,4106,"Eye, throat, breathing irritation",,petroleum
,,,,,,,Petroleum related,,43.6304,-70.2864,,6/15/20,12:01:27,15,6,2020,12,Jun,6/15/20 12:00,1592236887,6/15/20 12:01,4,4106,Irritated eyes and respirTory,,petroleum
,,,,,,,Petrolium,,43.6249,-70.302,,6/15/20,12:40:04,15,6,2020,12,Jun,6/15/20 12:00,1592239204,6/15/20 12:40,3,4106,Headache,,petroleum
,,,,,,,Oil,,43.6358,-70.2422,,6/16/20,4:11:49,16,6,2020,4,Jun,6/16/20 4:00,1592295109,6/16/20 4:11,4,4106,,,petroleum
,,,,,,,Petroleum tank fumes ,,43.634,-70.2698,,6/16/20,5:00:08,16,6,2020,5,Jun,6/16/20 5:00,1592298008,6/16/20 5:00,4,4106,,,petroleum
,,,,,,,,,43.6399,-70.2538,,6/16/20,5:48:35,16,6,2020,5,Jun,6/16/20 5:00,1592300915,6/16/20 5:48,4,4106,,,no description provided
,,,,,,,Petroleum ,,43.6422,-70.2321,,6/16/20,6:01:38,16,6,2020,6,Jun,6/16/20 6:00,1592301698,6/16/20 6:01,3,4106,,,petroleum
,,,,,,,"Oil,  gas?",,43.6427,-70.2445,,6/16/20,7:19:00,16,6,2020,7,Jun,6/16/20 7:00,1592306340,6/16/20 7:19,3,4106,,,petroleum
,,,,,,,Petrochemical,,43.6296,-70.2854,,6/16/20,9:55:31,16,6,2020,9,Jun,6/16/20 9:00,1592315731,6/16/20 9:55,4,4106,Eye throat and respiratory irritation,,petroleum
,,,,,,,,,43.6373,-70.2803,,6/16/20,12:17:14,16,6,2020,12,Jun,6/16/20 12:00,1592324234,6/16/20 12:17,3,4106,,,no description provided
,,,,,,,,,43.6401,-70.2557,,6/16/20,19:16:28,16,6,2020,19,Jun,6/16/20 19:00,1592349388,6/16/20 19:16,2,4106,,,no description provided
,,,,,,,,,43.6441,-70.235,,6/17/20,6:21:12,17,6,2020,6,Jun,6/17/20 6:00,1592389272,6/17/20 6:21,3,4106,,,no description provided
,,,,,,,Industrial ,,43.6244,-70.2764,,6/17/20,11:01:37,17,6,2020,11,Jun,6/17/20 11:00,1592406097,6/17/20 11:01,3,4106,,,petroleum
,,,,,,,Industrial,,43.6244,-70.2779,,6/18/20,4:31:17,18,6,2020,4,Jun,6/18/20 4:00,1592469077,6/18/20 4:31,3,4106,,,petroleum
,,,,,,,Petroleum,,43.6414,-70.23,,6/18/20,5:06:51,18,6,2020,5,Jun,6/18/20 5:00,1592471211,6/18/20 5:06,4,4106,,,petroleum
,,,,,,,Petroleum related smell,,43.6301,-70.2861,,6/18/20,5:25:35,18,6,2020,5,Jun,6/18/20 5:00,1592472335,6/18/20 5:25,4,4106,Respiratory and eye irritation,,petroleum
,,,,,,,,,43.6302,-70.2712,,6/18/20,6:04:42,18,6,2020,6,Jun,6/18/20 6:00,1592474682,6/18/20 6:04,5,4106,,,no description provided
,,,,,,,"Petroleum, tar",,43.6318,-70.2723,,6/18/20,6:04:44,18,6,2020,6,Jun,6/18/20 6:00,1592474684,6/18/20 6:04,5,4106,"Headache, eyes burning",,petroleum
,,,,,,,Petroleum,,43.6381,-70.2947,,6/18/20,6:06:50,18,6,2020,6,Jun,6/18/20 6:00,1592474810,6/18/20 6:06,5,4106,,,petroleum
,,,,,,,Petrochemical ,,43.6296,-70.2831,,6/18/20,6:48:34,18,6,2020,6,Jun,6/18/20 6:00,1592477314,6/18/20 6:48,3,4106,,,petroleum
,,,,,,,Oil,,43.6412,-70.2451,,6/18/20,7:12:00,18,6,2020,7,Jun,6/18/20 7:00,1592478720,6/18/20 7:12,2,4106,,,petroleum
,,,,,,,Terrible! Petroleum products ,,43.6314,-70.2857,,6/18/20,7:36:12,18,6,2020,7,Jun,6/18/20 7:00,1592480172,6/18/20 7:36,5,4106,,,petroleum
,,,,,,,Burnt tar,,43.6324,-70.2438,,6/18/20,23:48:31,18,6,2020,23,Jun,6/18/20 23:00,1592538511,6/18/20 23:48,4,4106,"Nausea, headache ",,petroleum
,,,,,,,Gulf tanks,,43.6436,-70.2341,,6/19/20,0:13:17,19,6,2020,0,Jun,6/19/20 0:00,1592539997,6/19/20 0:13,5,4106,Sick,,petroleum
,,,,,,,Gulf,,43.6418,-70.2324,,6/19/20,0:20:24,19,6,2020,0,Jun,6/19/20 0:00,1592540424,6/19/20 0:20,4,4106,,,petroleum
,,,,,,,Petrleum,,43.6302,-70.2835,,6/19/20,1:25:20,19,6,2020,1,Jun,6/19/20 1:00,1592544320,6/19/20 1:25,5,4106,Woken by house invasion  breathing irritation and headache,,petroleum
,,,,,,,Burnt tar,,43.6347,-70.2436,,6/19/20,1:55:58,19,6,2020,1,Jun,6/19/20 1:00,1592546158,6/19/20 1:55,5,4106,"Headache, nausea ",,petroleum
,,,,,,,Fumes,,43.6424,-70.2352,,6/19/20,2:41:14,19,6,2020,2,Jun,6/19/20 2:00,1592548874,6/19/20 2:41,4,4106,,,petroleum
,,,,,,,Back Cove waste treatment facility,,43.6572,-70.2767,,6/19/20,3:26:10,19,6,2020,3,Jun,6/19/20 3:00,1592551570,6/19/20 3:26,3,4102,,,petroleum
,,,,,,,Oil,,43.6364,-70.2419,,6/19/20,6:39:25,19,6,2020,6,Jun,6/19/20 6:00,1592563165,6/19/20 6:39,3,4106,Smell started around 11:30 through early morning hours. ,,petroleum
,,,,,,,"Petroleum, industrial",,43.6269,-70.292,,6/19/20,9:04:23,19,6,2020,9,Jun,6/19/20 9:00,1592571863,6/19/20 9:04,4,4106,Burning sinuses,,petroleum
,,,,,,,Terrible fuel oil smell. ,,43.6504,-70.2742,,6/19/20,17:16:08,19,6,2020,17,Jun,6/19/20 17:00,1592601368,6/19/20 17:16,5,4102,"Nausea, headache. Can’t even be outside. ",,petroleum
,,,,,,,Tar,,43.6523,-70.2718,,6/19/20,19:44:34,19,6,2020,19,Jun,6/19/20 19:00,1592610274,6/19/20 19:44,5,4102,,,petroleum
,,,,,,,Gas/oil,,43.6307,-70.2571,,6/20/20,7:03:20,20,6,2020,7,Jun,6/20/20 7:00,1592651000,6/20/20 7:03,4,4106,Sore throat,,petroleum
,,,,,,,Horrible; ruining our breakfast on the porch,,43.6289,-70.2839,,6/20/20,9:57:06,20,6,2020,9,Jun,6/20/20 9:00,1592661426,6/20/20 9:57,5,4106,,,petroleum
,,,,,,,,,43.6373,-70.2869,,6/20/20,10:47:43,20,6,2020,10,Jun,6/20/20 10:00,1592664463,6/20/20 10:47,3,4106,,,no description provided
,,,,,,,,,43.6597,-70.2767,,6/20/20,11:22:25,20,6,2020,11,Jun,6/20/20 11:00,1592666545,6/20/20 11:22,3,4102,,,no description provided
,,,,,,,,,43.6595,-70.2728,,6/20/20,11:22:46,20,6,2020,11,Jun,6/20/20 11:00,1592666566,6/20/20 11:22,3,4101,,,no description provided
,,,,,,,,,43.6587,-70.2732,,6/20/20,11:23:03,20,6,2020,11,Jun,6/20/20 11:00,1592666583,6/20/20 11:23,2,4101,,,no description provided
,,,,,,,,,43.6554,-70.2725,,6/20/20,11:27:52,20,6,2020,11,Jun,6/20/20 11:00,1592666872,6/20/20 11:27,2,4101,,,no description provided
,,,,,,,,,43.6581,-70.2705,,6/20/20,11:33:14,20,6,2020,11,Jun,6/20/20 11:00,1592667194,6/20/20 11:33,1,4101,,,no description provided
,,,,,,,,,43.6598,-70.2695,,6/20/20,11:33:27,20,6,2020,11,Jun,6/20/20 11:00,1592667207,6/20/20 11:33,2,4101,,,no description provided
,,,,,,,Asphalt,,43.6307,-70.2838,,6/20/20,11:52:17,20,6,2020,11,Jun,6/20/20 11:00,1592668337,6/20/20 11:52,2,4106,,,petroleum
,,,,,,,Petroleum tank fumes ,,43.6383,-70.2947,,6/20/20,13:37:15,20,6,2020,13,Jun,6/20/20 13:00,1592674635,6/20/20 13:37,3,4102,,,petroleum
,,,,,,,,,43.6283,-70.2849,,6/20/20,17:02:03,20,6,2020,17,Jun,6/20/20 17:00,1592686923,6/20/20 17:02,2,4106,,,no description provided
,,,,,,,Oil,,43.6496,-70.2717,,6/20/20,17:50:06,20,6,2020,17,Jun,6/20/20 17:00,1592689806,6/20/20 17:50,4,4102,Asthma headache,,petroleum
,,,,,,,Tar,,43.6515,-70.2724,,6/20/20,17:58:06,20,6,2020,17,Jun,6/20/20 17:00,1592690286,6/20/20 17:58,4,4102,Headache and asthma,,petroleum
,,,,,,,Burning rubber,,43.6308,-70.2422,,6/20/20,23:43:55,20,6,2020,23,Jun,6/20/20 23:00,1592711035,6/20/20 23:43,4,4106,,,petroleum
,,,,,,,Petroleum,,43.6333,-70.288,,6/20/20,23:45:08,20,6,2020,23,Jun,6/20/20 23:00,1592711108,6/20/20 23:45,5,4106,,,petroleum
,,,,,,,Oil; exhaust ,,43.6318,-70.291,,6/20/20,23:46:12,20,6,2020,23,Jun,6/20/20 23:00,1592711172,6/20/20 23:46,5,4106,"Headache, sinus pain",,petroleum
,,,,,,," 
Burning fumes woke me up ",,43.6204,-70.2724,,6/20/20,23:58:42,20,6,2020,23,Jun,6/20/20 23:00,1592711922,6/20/20 23:58,5,4106,Nausea head ache insomnia ,,petroleum
,,,,,,,Tank fumes-oil/tar,,43.6309,-70.2883,,6/21/20,4:53:58,21,6,2020,4,Jun,6/21/20 4:00,1592729638,6/21/20 4:53,5,4106,"Headache, sinus pain, stomach ache. Worst night of the year so far!! Lost sleep it smelled so strong even with windows closed!!! Toxic and nauseating!",,petroleum
,,,,,,,Oil,,43.6365,-70.279,,6/21/20,8:40:53,21,6,2020,8,Jun,6/21/20 8:00,1592743253,6/21/20 8:40,4,4106,Throat irritation,,petroleum
,,,,,,,Oil,,43.6357,-70.2787,,6/21/20,8:51:16,21,6,2020,8,Jun,6/21/20 8:00,1592743876,6/21/20 8:51,5,4106,,There is a ship unloading at Sprague. The smell is terrible.,petroleum
,,,,,,,Petroleum ,,43.6289,-70.2904,,6/21/20,8:55:09,21,6,2020,8,Jun,6/21/20 8:00,1592744109,6/21/20 8:55,4,4106,"Sore throat, cough, dizziness, nausea",,petroleum
,,,,,,,Petroleum ,,43.6306,-70.2859,,6/21/20,9:01:08,21,6,2020,9,Jun,6/21/20 9:00,1592744468,6/21/20 9:01,4,4106,Breathing irritation,,petroleum
,,,,,,,Oil tank,,43.6348,-70.2878,,6/21/20,12:01:18,21,6,2020,12,Jun,6/21/20 12:00,1592755278,6/21/20 12:01,5,4106,,,petroleum
,,,,,,,"Petroleum, tar",,43.6241,-70.3048,,6/21/20,14:41:56,21,6,2020,14,Jun,6/21/20 14:00,1592764916,6/21/20 14:41,4,4106,,,petroleum
,,,,,,,Industrial-burning rubber,,43.6322,-70.2454,,6/21/20,16:06:32,21,6,2020,16,Jun,6/21/20 16:00,1592769992,6/21/20 16:06,4,4106,Headache,,petroleum
,,,,,,,Petroleum,,43.6252,-70.3032,,6/21/20,20:20:58,21,6,2020,20,Jun,6/21/20 20:00,1592785258,6/21/20 20:20,4,4106,Headache,,petroleum
,,,,,,,Asphalt ,,43.6316,-70.2852,,6/21/20,20:57:13,21,6,2020,20,Jun,6/21/20 20:00,1592787433,6/21/20 20:57,5,4106,Coats the inside of nose and mouth,,petroleum
,,,,,,,"Petroleum, tar like",,43.6235,-70.3016,,6/21/20,21:12:43,21,6,2020,21,Jun,6/21/20 21:00,1592788363,6/21/20 21:12,5,4106,"Headache, hard to breathe, ",,petroleum
,,,,,,,"Oil, tar",,43.6314,-70.29,,6/21/20,22:15:28,21,6,2020,22,Jun,6/21/20 22:00,1592792128,6/21/20 22:15,4,4106,"Headache, sinus pain",,petroleum
,,,,,,,Oil,,43.631,-70.2892,,6/21/20,22:20:17,21,6,2020,22,Jun,6/21/20 22:00,1592792417,6/21/20 22:20,5,4106,,,petroleum
,,,,,,,Petroleum,,43.6237,-70.3019,,6/21/20,22:47:34,21,6,2020,22,Jun,6/21/20 22:00,1592794054,6/21/20 22:47,5,4106,"Headache, cough, difficulty breathing",,petroleum
,,,,,,,Tar,,43.6341,-70.2761,,6/22/20,6:24:37,22,6,2020,6,Jun,6/22/20 6:00,1592821477,6/22/20 6:24,5,4106,,,petroleum
,,,,,,,Petroleum,,43.6317,-70.286,,6/22/20,8:50:15,22,6,2020,8,Jun,6/22/20 8:00,1592830215,6/22/20 8:50,4,4106,Breathing irritation,,petroleum
,,,,,,,"Oil, tar, tank fumes",,43.6302,-70.2912,,6/22/20,9:10:36,22,6,2020,9,Jun,6/22/20 9:00,1592831436,6/22/20 9:10,4,4106,,,petroleum
,,,,,,,,,43.6259,-70.3033,,6/22/20,9:28:19,22,6,2020,9,Jun,6/22/20 9:00,1592832499,6/22/20 9:28,1,4106,,,no description provided
,,,,,,,Oil,,43.6333,-70.2855,,6/22/20,9:41:18,22,6,2020,9,Jun,6/22/20 9:00,1592833278,6/22/20 9:41,4,4106,,,petroleum
,,,,,,,Petroleum tank fumes ,,43.6273,-70.279,,6/22/20,12:32:16,22,6,2020,12,Jun,6/22/20 12:00,1592843536,6/22/20 12:32,3,4106,Sore throat,,petroleum
,,,,,,,Oil. Terrible. I should not have the inside — or the outside — of my home smell like this!,,43.6312,-70.2828,,6/22/20,13:30:42,22,6,2020,13,Jun,6/22/20 13:00,1592847042,6/22/20 13:30,5,4106,,,petroleum
,,,,,,,Mildew,,43.6289,-70.2795,,6/22/20,16:56:58,22,6,2020,16,Jun,6/22/20 16:00,1592859418,6/22/20 16:56,2,4106,None,,petroleum
,,,,,,,Can smell the fuel tanks in my house. ,,43.6504,-70.274,,6/22/20,19:19:16,22,6,2020,19,Jun,6/22/20 19:00,1592867956,6/22/20 19:19,4,4102,Headache. ,,petroleum
,,,,,,,,,43.6421,-70.2427,,6/22/20,19:28:22,22,6,2020,19,Jun,6/22/20 19:00,1592868502,6/22/20 19:28,1,4106,,,no description provided
,,,,,,,Oul,,43.6482,-70.2735,,6/22/20,19:55:03,22,6,2020,19,Jun,6/22/20 19:00,1592870103,6/22/20 19:55,5,4102,Headache,,petroleum
,,,,,,,,,43.6352,-70.2778,,6/22/20,20:16:05,22,6,2020,20,Jun,6/22/20 20:00,1592871365,6/22/20 20:16,4,4106,,,no description provided
,,,,,,,Oil,,43.6368,-70.2781,,6/22/20,20:16:09,22,6,2020,20,Jun,6/22/20 20:00,1592871369,6/22/20 20:16,4,4106,,,petroleum
,,,,,,,Tar,,43.653,-70.2737,,6/22/20,21:03:16,22,6,2020,21,Jun,6/22/20 21:00,1592874196,6/22/20 21:03,5,4102,Makes me feel light headed. ,,petroleum
,,,,,,,VOC from Sout Portland,,43.649,-70.2699,,6/22/20,21:43:59,22,6,2020,21,Jun,6/22/20 21:00,1592876639,6/22/20 21:43,5,4102,Headache !!!!,,petroleum
,,,,,,,Oil,,43.6377,-70.2755,,6/23/20,8:18:56,23,6,2020,8,Jun,6/23/20 8:00,1592914736,6/23/20 8:18,4,4106,,,petroleum
,,,,,,,,,43.6509,-70.2739,,6/23/20,8:20:47,23,6,2020,8,Jun,6/23/20 8:00,1592914847,6/23/20 8:20,4,4102,,,no description provided
,,,,,,,,,43.6333,-70.2774,,6/23/20,19:31:04,23,6,2020,19,Jun,6/23/20 19:00,1592955064,6/23/20 19:31,5,4106,,,no description provided
,,,,,,,Horrible strong petroleum stink,,43.6285,-70.2859,,6/23/20,20:25:44,23,6,2020,20,Jun,6/23/20 20:00,1592958344,6/23/20 20:25,5,4106,,,petroleum
,,,,,,,Petroleum,,43.6244,-70.3022,,6/23/20,20:39:22,23,6,2020,20,Jun,6/23/20 20:00,1592959162,6/23/20 20:39,4,4106,"Headache, difficulty breathing",,petroleum
,,,,,,,"Oil, tar, petroleum ",,43.6303,-70.2879,,6/23/20,20:48:23,23,6,2020,20,Jun,6/23/20 20:00,1592959703,6/23/20 20:48,5,4106,"Headache, sinus pain, nausea",,petroleum
,,,,,,,Petroleum,,43.6304,-70.2835,,6/23/20,21:33:49,23,6,2020,21,Jun,6/23/20 21:00,1592962429,6/23/20 21:33,4,4106,Breathing irritation,,petroleum
,,,,,,,Tank fumes,,43.6333,-70.2477,,6/23/20,22:47:42,23,6,2020,22,Jun,6/23/20 22:00,1592966862,6/23/20 22:47,4,4106,Who know which terminal. Smells like global or sprague,,petroleum
,,,,,,,Asphalt fumes,,43.6521,-70.2746,,6/24/20,0:12:45,24,6,2020,0,Jun,6/24/20 0:00,1592971965,6/24/20 0:12,4,4102,Headache,,petroleum
,,,,,,,Can smell the tank farm in my house. ,,43.651,-70.2726,,6/24/20,0:37:08,24,6,2020,0,Jun,6/24/20 0:00,1592973428,6/24/20 0:37,4,4102,Headache,,petroleum
,,,,,,,Oil/fuel,,43.6496,-70.2761,,6/24/20,11:32:54,24,6,2020,11,Jun,6/24/20 11:00,1593012774,6/24/20 11:32,4,4102,Headache,,petroleum
,,,,,,,Tanks,,43.6516,-70.2749,,6/24/20,17:58:25,24,6,2020,17,Jun,6/24/20 17:00,1593035905,6/24/20 17:58,3,4102,,,petroleum
,,,,,,,Fuel oil,,43.6486,-70.2745,,6/24/20,18:06:58,24,6,2020,18,Jun,6/24/20 18:00,1593036418,6/24/20 18:06,4,4102,Headache ,,petroleum
,,,,,,,Oil,,43.6457,-70.2435,,6/24/20,21:04:45,24,6,2020,21,Jun,6/24/20 21:00,1593047085,6/24/20 21:04,3,4106,,,petroleum
,,,,,,,Oil,,43.6436,-70.2443,,6/24/20,21:07:37,24,6,2020,21,Jun,6/24/20 21:00,1593047257,6/24/20 21:07,3,4106,,,petroleum
,,,,,,,Tanky toxice,,43.6434,-70.2354,,6/24/20,22:14:28,24,6,2020,22,Jun,6/24/20 22:00,1593051268,6/24/20 22:14,5,4106,Closed windows nausea ,,petroleum
,,,,,,,Smells like heated asphalt,,43.6488,-70.2704,,6/24/20,22:18:38,24,6,2020,22,Jun,6/24/20 22:00,1593051518,6/24/20 22:18,4,4102,Unpleasant to fall asleep to now that it is summer and windows are open at night,,petroleum
,,,,,,,Petroleum tank fumes ,,43.634,-70.2709,,6/25/20,0:49:22,25,6,2020,0,Jun,6/25/20 0:00,1593060562,6/25/20 0:49,3,4106,Sore throat irritation ,,petroleum
