DateTime interval,Complaint total,Hour Group,Day_of_week,Month_of_year,Season,Temp Avg,Temp Low,Temp High,Hum Avg,Hum Low,Hum High,Baro Avg,Baro Low,Baro High,Windspeed,Gust,Wind Direction,Cardinal Direction,Interval Precip,Inside Temp Avg,Inside Temp Low,Inside Temp High,Heat Index,Wind Chill,Dew Point,Station Voltage,wetbulb
2020-09-07 11:00:00,0.0,11:00:00,Monday,September,Fall,74.7,74.7,74.7,57.0,57.0,58.0,30.12,30.12,30.13,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.7,74.7,58.6,6.501,64.5
2020-09-07 12:00:00,0.0,12:00:00,Monday,September,Fall,74.81,74.7,75.0,57.0,56.0,57.0,30.11,30.11,30.12,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.81,74.8,58.4,6.5,64.4
2020-09-07 13:00:00,0.0,13:00:00,Monday,September,Fall,74.98,74.9,75.0,55.0,54.0,56.0,30.09,30.08,30.11,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.98,75.0,57.5,6.5,64.1
2020-09-07 14:00:00,0.0,14:00:00,Monday,September,Fall,75.06,75.0,75.2,55.0,55.0,57.0,30.08,30.07,30.09,0.0,0.0,135.0,South-East,0.0,74.78,74.0,75.0,75.06,75.1,58.0,6.501,64.3
2020-09-07 15:00:00,0.0,15:00:00,Monday,September,Fall,75.26,75.2,75.4,56.0,56.0,57.0,30.06,30.04,30.08,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.26,75.3,58.5,6.5,64.7
2020-09-07 16:00:00,0.0,16:00:00,Monday,September,Fall,75.33,75.2,75.5,55.0,55.0,56.0,30.04,30.04,30.05,0.0,0.0,135.0,South-East,0.0,74.68,74.0,75.0,75.33,75.3,58.2,6.501,64.5
2020-09-07 17:00:00,0.0,17:00:00,Monday,September,Fall,75.22,75.2,75.4,55.0,55.0,56.0,30.05,30.04,30.06,0.0,0.0,135.0,South-East,0.0,74.75,74.0,75.0,75.22,75.2,58.1,6.501,64.4
2020-09-07 18:00:00,1.0,18:00:00,Monday,September,Fall,75.06,75.0,75.2,55.0,54.0,57.0,30.05,30.05,30.06,0.0,0.0,135.0,South-East,0.0,74.43,74.0,75.0,75.06,75.1,57.8,6.5,64.2
2020-09-07 19:00:00,0.0,19:00:00,Monday,September,Fall,75.0,75.0,75.0,57.0,57.0,58.0,30.05,30.04,30.06,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.0,75.0,58.8,6.5,64.8
2020-09-07 20:00:00,0.0,20:00:00,Monday,September,Fall,75.01,75.0,75.2,58.0,58.0,58.0,30.05,30.04,30.06,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.01,75.0,59.2,6.5,65.0
2020-09-07 21:00:00,0.0,21:00:00,Monday,September,Fall,74.97,74.9,75.0,58.0,58.0,58.0,30.07,30.06,30.07,0.0,0.0,135.0,South-East,0.0,74.82,74.0,75.0,74.97,75.0,59.2,6.5,64.9
2020-09-07 22:00:00,0.0,22:00:00,Monday,September,Fall,74.73,74.5,74.9,58.0,58.0,58.0,30.07,30.06,30.08,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.73,74.7,58.9,6.5,64.6
2020-09-07 23:00:00,0.0,23:00:00,Monday,September,Fall,74.46,74.4,74.5,58.0,58.0,58.0,30.08,30.07,30.09,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.46,74.5,58.7,6.5,64.5
2020-09-08 00:00:00,0.0,00:00:00,Tuesday,September,Fall,74.23,74.2,74.4,59.0,58.0,59.0,30.08,30.07,30.09,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.23,74.2,58.7,6.5,64.3
2020-09-08 01:00:00,0.0,01:00:00,Tuesday,September,Fall,73.98,73.7,74.2,59.0,59.0,59.0,30.07,30.07,30.08,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.98,74.0,58.7,6.5,64.3
2020-09-08 02:00:00,0.0,02:00:00,Tuesday,September,Fall,73.64,73.5,73.7,59.0,59.0,60.0,30.07,30.06,30.08,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.64,73.6,58.6,6.5,63.9
2020-09-08 03:00:00,0.0,03:00:00,Tuesday,September,Fall,73.43,73.4,73.5,60.0,60.0,60.0,30.06,30.05,30.06,0.0,0.0,135.0,South-East,0.0,73.68,73.0,74.0,73.43,73.4,58.7,6.5,64.1
2020-09-08 04:00:00,0.0,04:00:00,Tuesday,September,Fall,73.26,73.2,73.4,60.0,60.0,60.0,30.05,30.05,30.06,0.0,0.0,135.0,South-East,0.0,73.0,73.0,73.0,73.26,73.3,58.6,6.5,64.0
2020-09-08 05:00:00,0.0,05:00:00,Tuesday,September,Fall,73.01,73.0,73.2,61.0,60.0,61.0,30.06,30.05,30.06,0.0,0.0,135.0,South-East,0.0,73.0,73.0,73.0,73.01,73.0,58.7,6.5,64.0
2020-09-08 06:00:00,0.0,06:00:00,Tuesday,September,Fall,72.72,72.7,73.0,61.0,61.0,61.0,30.06,30.05,30.07,0.0,0.0,135.0,South-East,0.0,73.0,73.0,73.0,72.72,72.7,58.5,6.499,63.7
2020-09-08 07:00:00,0.0,07:00:00,Tuesday,September,Fall,72.54,72.5,72.7,61.0,61.0,61.0,30.08,30.06,30.09,0.0,0.0,135.0,South-East,0.0,73.1,73.0,74.0,72.54,72.5,58.3,6.499,63.6
2020-09-08 08:00:00,0.0,08:00:00,Tuesday,September,Fall,73.71,72.7,74.4,61.0,60.0,61.0,30.09,30.09,30.1,0.0,0.0,135.0,South-East,0.0,74.58,74.0,75.0,73.71,73.7,59.4,6.499,64.6
2020-09-08 09:00:00,0.0,09:00:00,Tuesday,September,Fall,74.3,74.2,74.4,60.0,60.0,60.0,30.11,30.1,30.12,0.0,0.0,135.0,South-East,0.0,73.68,73.0,75.0,74.3,74.3,59.5,6.5,64.9
2020-09-08 10:00:00,0.0,10:00:00,Tuesday,September,Fall,74.65,74.4,74.7,60.0,60.0,61.0,30.13,30.12,30.13,0.0,0.0,135.0,South-East,0.0,74.78,74.0,75.0,74.65,74.6,59.9,6.5,65.2
2020-09-08 11:00:00,0.0,11:00:00,Tuesday,September,Fall,74.73,74.7,75.0,60.0,60.0,60.0,30.13,30.13,30.14,0.0,0.0,135.0,South-East,0.0,74.93,74.0,75.0,74.73,74.7,59.9,6.5,65.2
2020-09-08 12:00:00,0.0,12:00:00,Tuesday,September,Fall,75.13,75.0,75.2,60.0,58.0,60.0,30.13,30.12,30.13,0.0,0.0,135.0,South-East,0.0,74.8,74.0,75.0,75.13,75.1,60.1,6.5,65.5
2020-09-08 13:00:00,0.0,13:00:00,Tuesday,September,Fall,75.2,75.2,75.2,57.0,56.0,58.0,30.12,30.12,30.13,0.0,0.0,135.0,South-East,0.0,74.31,74.0,75.0,75.2,75.2,58.7,6.5,64.9
2020-09-08 14:00:00,0.0,14:00:00,Tuesday,September,Fall,75.38,75.2,75.7,57.0,56.0,58.0,30.12,30.11,30.12,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.38,75.4,59.0,6.5,65.0
2020-09-08 15:00:00,0.0,15:00:00,Tuesday,September,Fall,75.75,75.7,75.9,58.0,58.0,59.0,30.11,30.1,30.11,0.0,0.0,135.0,South-East,0.0,75.02,75.0,76.0,75.75,75.8,60.0,6.5,65.7
2020-09-08 16:00:00,0.0,16:00:00,Tuesday,September,Fall,75.97,75.9,76.0,59.0,58.0,59.0,30.11,30.11,30.11,0.0,0.0,135.0,South-East,0.0,75.11,75.0,76.0,75.97,76.0,60.4,6.5,65.9
2020-09-08 17:00:00,0.0,17:00:00,Tuesday,September,Fall,75.85,75.7,76.0,59.0,58.0,61.0,30.11,30.11,30.12,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.85,75.9,60.5,6.5,65.9
2020-09-08 18:00:00,1.0,18:00:00,Tuesday,September,Fall,75.68,75.5,76.0,59.0,58.0,62.0,30.13,30.12,30.13,0.0,0.0,135.0,South-East,0.0,74.7,74.0,75.0,75.68,75.7,60.5,6.5,65.9
2020-09-08 19:00:00,1.0,19:00:00,Tuesday,September,Fall,75.5,75.5,75.5,63.0,62.0,63.0,30.13,30.13,30.14,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.5,75.5,61.9,6.5,66.6
2020-09-08 20:00:00,0.0,20:00:00,Tuesday,September,Fall,75.34,75.2,75.5,63.0,63.0,63.0,30.15,30.14,30.16,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.34,75.3,61.8,6.5,66.6
2020-09-08 21:00:00,0.0,21:00:00,Tuesday,September,Fall,75.14,75.0,75.2,63.0,62.0,63.0,30.17,30.17,30.18,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.14,75.1,61.5,6.5,66.3
2020-09-08 22:00:00,0.0,22:00:00,Tuesday,September,Fall,74.99,74.9,75.0,62.0,62.0,63.0,30.18,30.18,30.19,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.99,75.0,61.1,6.5,66.0
2020-09-08 23:00:00,0.0,23:00:00,Tuesday,September,Fall,74.77,74.7,75.0,63.0,62.0,63.0,30.19,30.19,30.19,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.77,74.8,61.1,6.5,65.9
2020-09-09 00:00:00,0.0,00:00:00,Wednesday,September,Fall,74.56,74.5,74.7,63.0,63.0,63.0,30.19,30.19,30.2,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.56,74.6,61.2,6.5,65.9
2020-09-09 01:00:00,0.0,01:00:00,Wednesday,September,Fall,74.44,74.4,74.5,63.0,63.0,63.0,30.2,30.19,30.21,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.44,74.4,61.0,6.5,65.8
2020-09-09 02:00:00,0.0,02:00:00,Wednesday,September,Fall,74.28,74.2,74.4,63.0,63.0,63.0,30.2,30.19,30.21,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.28,74.3,60.9,6.5,65.6
2020-09-09 03:00:00,0.0,03:00:00,Wednesday,September,Fall,74.2,74.2,74.2,63.0,63.0,63.0,30.19,30.18,30.2,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.2,74.2,60.8,6.499,65.5
2020-09-09 04:00:00,0.0,04:00:00,Wednesday,September,Fall,74.2,74.2,74.2,64.0,63.0,64.0,30.19,30.18,30.2,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.2,74.2,61.0,6.5,65.7
2020-09-09 05:00:00,0.0,05:00:00,Wednesday,September,Fall,74.19,74.0,74.2,64.0,64.0,64.0,30.21,30.2,30.21,0.0,0.0,135.0,South-East,0.0,74.75,74.0,75.0,74.19,74.2,61.2,6.499,65.8
2020-09-09 06:00:00,0.0,06:00:00,Wednesday,September,Fall,74.01,74.0,74.2,64.0,64.0,64.0,30.23,30.22,30.23,0.0,0.0,135.0,South-East,0.0,74.3,74.0,75.0,74.01,74.0,61.0,6.499,65.6
2020-09-09 07:00:00,0.0,07:00:00,Wednesday,September,Fall,73.99,73.9,74.0,64.0,64.0,64.0,30.24,30.23,30.25,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.99,74.0,61.0,6.497000000000001,65.6
2020-09-09 08:00:00,1.0,08:00:00,Wednesday,September,Fall,73.97,73.9,74.2,64.0,64.0,65.0,30.25,30.25,30.25,0.0,0.0,135.0,South-East,0.0,74.28,74.0,75.0,73.97,74.0,61.2,6.497000000000001,65.7
2020-09-09 09:00:00,0.0,09:00:00,Wednesday,September,Fall,74.48,74.2,74.7,66.0,65.0,67.0,30.26,30.26,30.27,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.48,74.5,62.4,6.497999999999999,66.6
2020-09-09 10:00:00,1.0,10:00:00,Wednesday,September,Fall,74.7,74.7,74.7,67.0,67.0,67.0,30.28,30.27,30.28,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.7,74.7,63.0,6.499,67.0
2020-09-09 11:00:00,0.0,11:00:00,Wednesday,September,Fall,74.86,74.7,75.2,66.0,66.0,67.0,30.28,30.28,30.28,0.0,0.0,135.0,South-East,0.0,74.98,74.0,75.0,74.86,74.9,62.9,6.499,67.0
2020-09-09 12:00:00,0.0,12:00:00,Wednesday,September,Fall,75.2,75.2,75.2,65.0,64.0,66.0,30.28,30.27,30.28,0.0,0.0,135.0,South-East,0.0,74.27,74.0,75.0,75.2,75.2,62.5,6.5,66.9
2020-09-09 13:00:00,0.0,13:00:00,Wednesday,September,Fall,75.2,75.2,75.2,65.0,64.0,66.0,30.28,30.28,30.28,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.2,75.2,62.6,6.499,67.0
2020-09-09 14:00:00,0.0,14:00:00,Wednesday,September,Fall,75.24,75.2,75.4,65.0,64.0,66.0,30.27,30.27,30.28,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.24,75.2,62.5,6.499,66.9
2020-09-09 15:00:00,1.0,15:00:00,Wednesday,September,Fall,75.44,75.2,75.5,64.0,63.0,66.0,30.27,30.27,30.27,0.0,0.0,135.0,South-East,0.0,74.75,74.0,75.0,75.44,75.4,62.5,6.497999999999999,67.0
2020-09-09 16:00:00,1.0,16:00:00,Wednesday,September,Fall,75.42,75.2,75.5,65.0,64.0,66.0,30.27,30.27,30.27,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.42,75.4,62.8,6.5,67.2
2020-09-09 17:00:00,0.0,17:00:00,Wednesday,September,Fall,75.36,75.2,75.5,65.0,64.0,66.0,30.27,30.27,30.27,0.0,0.0,135.0,South-East,0.0,74.67,74.0,75.0,75.36,75.4,62.6,6.499,67.0
2020-09-09 18:00:00,0.0,18:00:00,Wednesday,September,Fall,75.2,75.2,75.2,67.0,66.0,67.0,30.27,30.27,30.27,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.2,75.2,63.3,6.5,67.4
2020-09-09 19:00:00,0.0,19:00:00,Wednesday,September,Fall,75.2,75.2,75.2,67.0,67.0,68.0,30.27,30.27,30.27,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,75.2,75.2,63.6,6.499,67.6
2020-09-09 20:00:00,0.0,20:00:00,Wednesday,September,Fall,74.99,74.9,75.2,67.0,67.0,67.0,30.27,30.27,30.28,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.99,75.0,63.3,6.499,67.3
2020-09-09 21:00:00,0.0,21:00:00,Wednesday,September,Fall,74.72,74.5,74.9,67.0,67.0,67.0,30.28,30.28,30.29,0.0,0.0,135.0,South-East,0.0,75.0,75.0,75.0,74.72,74.7,63.0,6.497000000000001,67.0
2020-09-09 22:00:00,0.0,22:00:00,Wednesday,September,Fall,74.47,74.4,74.5,67.0,67.0,67.0,30.3,30.29,30.3,0.0,0.0,135.0,South-East,0.0,74.72,74.0,75.0,74.47,74.5,62.8,6.496,66.8
2020-09-09 23:00:00,0.0,23:00:00,Wednesday,September,Fall,74.31,74.2,74.4,67.0,67.0,67.0,30.3,30.3,30.3,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.31,74.3,62.6,6.497999999999999,66.7
2020-09-10 00:00:00,0.0,00:00:00,Thursday,September,Fall,74.2,74.2,74.2,68.0,67.0,68.0,30.29,30.29,30.3,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.2,74.2,62.8,6.494,66.7
2020-09-10 01:00:00,0.0,01:00:00,Thursday,September,Fall,74.08,74.0,74.2,68.0,68.0,68.0,30.29,30.28,30.29,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,74.08,74.1,62.8,6.494,66.7
2020-09-10 02:00:00,0.0,02:00:00,Thursday,September,Fall,73.92,73.7,74.0,68.0,68.0,68.0,30.28,30.27,30.29,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.92,73.9,62.7,6.492000000000001,66.6
2020-09-10 03:00:00,0.0,03:00:00,Thursday,September,Fall,73.75,73.7,73.9,68.0,68.0,68.0,30.26,30.25,30.27,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.75,73.8,62.6,6.492999999999999,66.4
2020-09-10 04:00:00,0.0,04:00:00,Thursday,September,Fall,73.61,73.5,73.7,68.0,68.0,68.0,30.24,30.23,30.25,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.61,73.6,62.4,6.489,66.4
2020-09-10 05:00:00,0.0,05:00:00,Thursday,September,Fall,73.48,73.4,73.5,68.0,68.0,68.0,30.23,30.23,30.24,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.48,73.5,62.3,6.492000000000001,66.3
2020-09-10 06:00:00,0.0,06:00:00,Thursday,September,Fall,73.38,73.2,73.4,68.0,68.0,69.0,30.23,30.23,30.24,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.38,73.4,62.2,6.49,66.1
2020-09-10 07:00:00,1.0,07:00:00,Thursday,September,Fall,73.22,73.2,73.4,69.0,69.0,69.0,30.23,30.23,30.24,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.22,73.2,62.4,6.489,66.2
2020-09-10 08:00:00,0.0,08:00:00,Thursday,September,Fall,73.2,73.2,73.2,69.0,69.0,69.0,30.24,30.24,30.24,0.0,0.0,135.0,South-East,0.0,74.0,74.0,74.0,73.2,73.2,62.4,6.5,66.2
2020-09-10 11:00:00,1.0,11:00:00,Thursday,September,Fall,,,,,,,,,,,,,[],,,,,,,,,
2020-09-10 14:00:00,1.0,14:00:00,Thursday,September,Fall,73.61,73.5,73.7,91.0,91.0,92.0,30.16,30.16,30.17,3.75714,7.2,271.0,West,0.0,69.99,70.0,70.0,73.61,73.6,70.8,7.0489999999999995,71.7
2020-09-10 15:00:00,1.0,15:00:00,Thursday,September,Fall,73.71,73.2,74.2,92.0,91.0,93.0,30.16,30.15,30.17,3.3666699999999996,9.3,275.0,West,0.01,68.76,68.0,70.0,73.71,73.7,71.3,7.005,72.0
2020-09-10 16:00:00,0.0,16:00:00,Thursday,September,Fall,74.6,73.7,75.0,91.0,90.0,93.0,30.14,30.13,30.16,3.4216699999999998,10.5,271.0,West,0.01,68.76,68.0,70.0,74.6,74.6,71.7,6.994,72.5
2020-09-10 17:00:00,0.0,17:00:00,Thursday,September,Fall,74.73,74.4,75.0,91.0,91.0,92.0,30.13,30.12,30.14,3.5166699999999995,8.9,276.0,West,0.0,68.79,68.0,70.0,74.73,74.7,72.0,6.989,72.8
2020-09-10 18:00:00,0.0,18:00:00,Thursday,September,Fall,73.58,73.2,74.5,93.0,92.0,93.0,30.11,30.1,30.12,4.5616699999999994,10.6,233.0,West,0.0,68.9,68.0,70.0,73.58,73.6,71.3,6.902,72.0
2020-09-10 19:00:00,0.0,19:00:00,Thursday,September,Fall,73.3,73.0,73.5,93.0,92.0,93.0,30.09,30.09,30.1,3.81,9.3,257.0,West,0.0,69.11,68.0,70.0,73.3,73.3,71.0,6.778,71.7
2020-09-10 20:00:00,0.0,20:00:00,Thursday,September,Fall,73.19,72.9,73.5,93.0,92.0,94.0,30.09,30.08,30.1,3.89,11.1,245.0,West,0.0,69.07,68.0,70.0,73.19,73.2,70.9,6.681,71.6
2020-09-10 21:00:00,0.0,21:00:00,Thursday,September,Fall,73.16,72.7,73.4,94.0,94.0,94.0,30.09,30.09,30.09,2.8166700000000002,8.9,281.0,West,0.0,69.24,68.0,70.0,73.16,73.2,71.4,6.625,71.9
2020-09-10 22:00:00,0.0,22:00:00,Thursday,September,Fall,73.27,73.0,73.4,94.0,94.0,94.0,30.08,30.08,30.09,2.335,6.5,284.0,West,0.0,68.99,68.0,70.0,73.27,73.3,71.5,6.611000000000001,72.0
2020-09-10 23:00:00,1.0,23:00:00,Thursday,September,Fall,72.43,71.7,73.0,95.0,94.0,96.0,30.08,30.07,30.08,0.39666999999999997,3.2,271.0,West,0.0,69.19,68.0,70.0,72.43,72.4,70.9,6.6,71.3
2020-09-11 00:00:00,1.0,00:00:00,Friday,September,Fall,71.25,71.0,71.7,97.0,96.0,97.0,30.07,30.07,30.08,0.06667000000000001,2.6,270.0,West,0.0,69.19,68.0,70.0,71.25,71.2,70.2,6.59,70.5
2020-09-11 01:00:00,0.0,01:00:00,Friday,September,Fall,71.31,70.7,71.7,93.0,86.0,97.0,30.07,30.07,30.07,2.525,8.9,67.0,East,0.0,69.13,68.0,70.0,71.31,71.3,69.3,6.5889999999999995,69.9
2020-09-11 02:00:00,0.0,02:00:00,Friday,September,Fall,71.03,70.0,71.7,81.0,79.0,86.0,30.07,30.07,30.08,3.2966699999999998,10.5,45.0,North-East,0.0,69.23,68.0,70.0,71.03,71.0,64.9,6.582000000000001,67.9
2020-09-11 03:00:00,0.0,03:00:00,Friday,September,Fall,68.71,68.0,70.0,79.0,77.0,81.0,30.08,30.07,30.09,3.0383299999999998,8.1,81.0,East,0.0,69.29,68.0,70.0,68.71,68.7,61.8,6.5729999999999995,64.3
2020-09-11 04:00:00,0.0,04:00:00,Friday,September,Fall,67.44,66.9,68.0,74.0,71.0,77.0,30.1,30.09,30.11,4.025,11.0,71.0,East,0.0,69.35,69.0,70.0,67.44,67.4,58.8,6.569,62.0
2020-09-11 05:00:00,0.0,05:00:00,Friday,September,Fall,64.8,63.5,66.9,77.0,73.0,78.0,30.12,30.11,30.14,4.51167,14.0,90.0,East,0.0,69.21,68.0,70.0,64.8,64.8,57.3,6.541,60.2
2020-09-11 06:00:00,0.0,06:00:00,Friday,September,Fall,62.56,61.5,63.5,75.0,75.0,77.0,30.16,30.14,30.17,4.08833,14.5,83.0,East,0.0,69.16,69.0,70.0,62.56,62.6,54.6,6.53,57.8
2020-09-11 07:00:00,0.0,07:00:00,Friday,September,Fall,60.85,60.5,61.5,74.0,72.0,75.0,30.19,30.18,30.2,4.21833,10.5,77.0,East,0.0,69.03,68.0,70.0,60.85,60.8,52.5,6.516,56.0
2020-09-11 08:00:00,0.0,08:00:00,Friday,September,Fall,60.09,59.7,60.5,68.0,63.0,72.0,30.22,30.21,30.23,4.7,17.6,87.0,East,0.0,68.89,68.0,70.0,60.09,60.1,49.6,6.523,54.1
2020-09-11 09:00:00,0.0,09:00:00,Friday,September,Fall,59.32,59.2,59.7,63.0,62.0,64.0,30.23,30.22,30.24,5.4433300000000004,17.5,78.0,East,0.0,68.61,68.0,70.0,59.32,59.3,46.8,6.6610000000000005,52.6
2020-09-11 10:00:00,0.0,10:00:00,Friday,September,Fall,60.75,59.2,61.7,62.0,61.0,64.0,30.23,30.23,30.24,4.78333,14.6,73.0,East,0.0,68.69,68.0,69.0,60.75,60.7,47.7,7.4239999999999995,53.6
2020-09-11 11:00:00,1.0,11:00:00,Friday,September,Fall,62.48,61.6,64.0,60.0,58.0,62.0,30.24,30.24,30.24,4.91333,15.4,99.0,East,0.0,68.57,68.0,69.0,62.48,62.5,48.4,7.499,54.6
2020-09-11 12:00:00,0.0,12:00:00,Friday,September,Fall,64.4,63.7,65.2,57.0,56.0,58.0,30.23,30.23,30.24,4.57667,14.1,85.0,East,0.0,68.63,68.0,69.0,64.4,64.4,48.8,7.489,55.6
2020-09-11 13:00:00,0.0,13:00:00,Friday,September,Fall,65.33,65.0,65.7,55.0,54.0,56.0,30.23,30.23,30.24,4.56,12.0,84.0,East,0.0,68.79,68.0,69.0,65.33,65.3,48.9,7.292999999999999,56.0
2020-09-11 14:00:00,1.0,14:00:00,Friday,September,Fall,66.81,65.7,68.0,53.0,48.0,56.0,30.22,30.21,30.23,4.46333,11.6,54.0,East,0.0,68.83,68.0,69.0,66.81,66.8,49.1,7.212999999999999,56.7
2020-09-11 15:00:00,3.0,15:00:00,Friday,September,Fall,68.81,68.0,69.5,47.0,45.0,49.0,30.21,30.21,30.21,4.37,13.8,50.0,East,0.0,68.72,68.0,70.0,68.81,68.8,47.6,7.101,56.9
2020-09-11 16:00:00,0.0,16:00:00,Friday,September,Fall,70.21,69.2,70.7,44.0,43.0,46.0,30.21,30.2,30.21,3.885,11.4,35.0,North,0.0,68.76,68.0,70.0,70.21,70.2,47.3,6.974,57.3
2020-09-11 17:00:00,3.0,17:00:00,Friday,September,Fall,69.55,69.0,70.0,45.0,44.0,46.0,30.22,30.21,30.22,4.045,12.8,79.0,East,0.0,69.04,68.0,70.0,69.55,69.6,47.3,6.879,57.0
2020-09-11 18:00:00,2.0,18:00:00,Friday,September,Fall,68.4,67.7,69.0,46.0,46.0,46.0,30.23,30.22,30.25,2.72167,9.8,85.0,East,0.0,69.28,69.0,70.0,68.4,68.4,46.8,6.809,56.3
2020-09-11 19:00:00,0.0,19:00:00,Friday,September,Fall,66.2,65.0,67.7,48.0,46.0,51.0,30.26,30.25,30.27,2.61167,10.3,76.0,East,0.0,69.14,69.0,70.0,66.2,66.2,46.1,6.718,55.1
2020-09-11 20:00:00,0.0,20:00:00,Friday,September,Fall,62.92,60.7,65.0,55.0,51.0,59.0,30.28,30.27,30.29,0.78,4.4,76.0,East,0.0,68.74,68.0,70.0,62.92,62.9,46.3,6.63,53.8
2020-09-11 21:00:00,1.0,21:00:00,Friday,September,Fall,60.35,59.7,61.0,62.0,59.0,63.0,30.3,30.29,30.31,1.59,9.0,315.0,North-West,0.0,68.76,68.0,70.0,60.35,60.4,47.1,6.587000000000001,53.1
2020-09-11 22:00:00,0.0,22:00:00,Friday,September,Fall,59.56,58.7,60.7,63.0,61.0,66.0,30.32,30.32,30.32,2.81833,7.2,40.0,North,0.0,68.87,68.0,70.0,59.56,59.6,47.1,6.574,52.8
2020-09-11 23:00:00,0.0,23:00:00,Friday,September,Fall,57.95,57.2,58.7,67.0,66.0,67.0,30.33,30.32,30.34,3.15167,8.9,72.0,East,0.0,69.19,68.0,70.0,57.95,58.0,46.9,6.568,52.0
2020-09-12 00:00:00,0.0,00:00:00,Saturday,September,Fall,56.48,55.6,57.3,68.0,67.0,70.0,30.34,30.34,30.34,2.29167,6.7,74.0,East,0.0,69.06,68.0,70.0,56.48,56.5,46.2,6.5360000000000005,51.0
2020-09-12 01:00:00,2.0,01:00:00,Saturday,September,Fall,54.97,54.5,55.6,71.0,70.0,72.0,30.34,30.34,30.34,1.03167,4.4,73.0,East,0.0,69.44,68.0,71.0,54.97,55.0,45.6,6.53,49.9
2020-09-12 02:00:00,0.0,02:00:00,Saturday,September,Fall,54.54,53.6,55.0,72.0,70.0,74.0,30.35,30.34,30.35,1.8416700000000001,6.2,90.0,East,0.0,69.59,68.0,71.0,54.54,54.5,45.8,6.528,49.9
2020-09-12 03:00:00,0.0,03:00:00,Saturday,September,Fall,51.53,50.0,53.6,78.0,74.0,81.0,30.35,30.35,30.36,0.62833,3.7,41.0,North,0.0,69.73,68.0,71.0,51.53,51.5,44.9,6.505,48.1
2020-09-12 04:00:00,0.0,04:00:00,Saturday,September,Fall,49.68,48.6,50.7,82.0,80.0,85.0,30.35,30.35,30.36,0.19833,2.6,68.0,East,0.0,70.1,68.0,71.0,49.68,49.7,44.4,6.496,47.0
2020-09-12 05:00:00,0.0,05:00:00,Saturday,September,Fall,47.98,46.8,48.7,86.0,85.0,88.0,30.36,30.36,30.37,0.055,1.3,247.0,West,0.0,69.88,69.0,71.0,47.98,48.0,44.0,6.482,46.0
2020-09-12 06:00:00,0.0,06:00:00,Saturday,September,Fall,47.12,46.7,47.2,89.0,88.0,89.0,30.37,30.36,30.38,0.02,1.3,291.0,West,0.0,70.82,70.0,71.0,47.12,47.1,44.0,6.471,45.5
2020-09-12 07:00:00,1.0,07:00:00,Saturday,September,Fall,46.49,46.1,48.1,90.0,89.0,91.0,30.38,30.37,30.39,0.22,3.5,315.0,North-West,0.0,70.57,69.0,71.0,46.49,46.5,43.7,6.466,45.1
